,POSTS,PREPROCESSED_POSTS,LUBIE_TO,SUPER,TRZYMAJ_SIE,HAHA,WOW,PRZYKRO_MI,WRR,ALL_REACTIONS,COMMENTS,POLARITY,SUBJECTIVITY,SIMILARITY_TO_BEST,POSTS_LENGTH,POSTS_SENTIMENT,TWENTY_REACTS_BAYES,FIFTY_REACTS_BAYES,HUNDRED_REACTS_BAYES,TWO_HUNDRED_REACTS_BAYES
186," Siemka. Mam takie pytanie bo ja nie wiem czy to że mną jest coś nie tak, czy z moją dziewczyną... Mianowicie pojechaliśmy na wakacje nad morze, pojechałem z nią i z jej 4 przyjaciół (2 pary) (chłopaków zna już długo bo chodziła z nimi do szkoły) . Ja nie przepadałem za nimi i rzadko się z nimi widywałem, ale cóż pojechałem bo nie chciałem jej zrobić przykrości. Dwa dni super naprawdę mega czas i chwilę. Aż tutaj był dzień w którym oczywiście wpadło trochę więcej alkoholu to się zaczęło. Mianowicie każdy rozszedł się do swojego pokoju, a my leżeliśmy w łóżku oglądaliśmy jakiś film, a czekałem cały dzień, żeby się z nią położyć ( cenie sobie prywatność). Zaczęliśmy się całować było super i 5 min. później jak już się kochaliśmy to zapukał do pokoju jej przyjaciel i pyta czy ona piję z nim piwo, albo idzie na fajkę, po czym ta bez żadnego słowa wyszła z łóżka ubrała się i poszła do niego do pokoju obok gdzie była druga para która też nie spała. Byłem na nią mega zły i pozwoliłem podsłuchać sobie ich rozmowę. Ten przyjaciel co ja zawołał mówił do niej cały czas coś w stylu ruchac mi się chce ( ma dziewczynę która chce uprawiać seks dopiero po ślubie) i podsłuchałem, że coś tam ja dotykał drapał i tak dalej. I potem się zaczęła rozmowa o seksie i, żeby zdjęła koszulkę i pokazała biust i opowiadała jaki to nie jestem w łóżku jak to robię ile czasu itp. Czy myślicie, że to normalne? Wszedłem do tego pokoju bo nie wytrzymałem i powiedziałem jej, że dobrze wiedzieć tyle ciekawych rzeczy o sobie... Po czym wróciłem do pokoju i konta urwany....",Siemek mieć pytanie wiedzieć moją dziewczyna mianowicie pojechać wakacje mór pojechać przyjaciel para chłopak znać długo chodzić szkoła przepadać rzadko widywać cóż pojechać chcieć zrobić przykrość dzień super naprawdę mega czas chwila dzienie oczywiście wpaść trochę alkohol zacząć mianowicie rozejść swojego pokój leżeć łóżko oglądać film czekać dzienie położyć cena prywatność zacząć całować super min późno kochać zapukać pokój przyjaciel pytać pić piwo iść fajka czym żadnego słowo wyniść łóżko ubrać pójść pokój drugi par spać mega zły pozwolić podsłuchać rozmowa przyjaciel zawołać mówić czas stylo ruchac chcieć mieć dziewczyna chcieć uprawiać seks dopiero ślub podsłuchać dotykać drapać potem zacząć rozmowa sex zdjąć koszulka pokazać biust opowiadać łóżko robić czas itp myślić normalny wniść pokój wytrzymać powiedzieć wiedzieć tyle ciekawy rzecz czym wrócić pokój konto urwany,43,0,89,0,0,333,0,504,290,0.2222222222222222,0.4444444444444444,0.9118619422893802,322,0.6746031746031746,1,1,1,1
187, Hej mam pytanie czy ktokolwiek odczuwa lęk że już nigdy się nie zakocha albo że nikt go nie pokocha i jak sobie z nim radzi. Z góry dziękuję za dobre rady,hej mieć pytanie odczuwać lęk zakochać nikt pokochać radzić góra dziękować dobry rada,45,0,9,0,0,0,0,55,31,0.0,0.0,0.8473238769071391,33,0.6727272727272728,0,0,0,0
188, Chłopy Miał ktoś z was wyrywany paznokieć? Pytam konkretnie bo ze względu na odległość od kliniki muszę zjawić się samochodem i nie wiem czy będę w stanie wracać stąd pytanie.,chłopy mieć wyrywany paznokieć pytać konkretnie wzgląd odległość klinika musić zjawić samochód wiedzieć stań wracać stąd pytanie,0,0,0,0,0,0,0,0,15,0.0,0.0,0.8927666505565454,33,0.0,0,0,0,0
189," Chłopy pomóżcie, bo już od ponad 3 lat zbieram się z tym, psycha chyba już leży. Co na początek? Jak zacząć? Psycholog? psychiatra? Psychoterapeuta? Jak macie do polecenia jakiegos specjalistę w Krakowie to bardzo chętnie poczytam. Pozdro, trzymajcie się",chłopy pomóc rok zbierać psycha chyba leżeć początek zacząć psycholog psychiatra psychoterapeuta mieć polecenie jakiegos specjalista Kraków chętnie poczytać pozdro trzymać,4,0,19,0,0,0,0,23,25,0.0,0.0,0.8584238802572273,50,0.6521739130434783,0,0,0,0
190," Witam panowie mam problem wizerunokow medyczny idk w sumie jak to nazwać. Wyskoczyła mi na powiece taka biała krostka (zdjęcie w kom) i nie mam pojęcia do kogo z tym pójść bo każdy mówi mi coś innego. Mama mówi że do okulisty, w necie pisze ze do dermatologa A koleżanki że normalnie do kosmetyczki i mi to ogarnie. Może jest ktoś kto miał taki problem i podzieli się ze mną co z tym zrobił bo wygląda to mega nieestetycznie.",witać mieć problem wizerunokow medyczny idk suma nazwać wyskoczyć powieka biały krostka zdjęcie kom mieć pojęcie kogo pójść mówić mama mówić okulista neta pisać dermatolog koleżanka normalnie kosmetyczka ogarnąć mieć problem podzielić zrobić wyglądać mega nieestetycznie,1,1,0,0,0,0,0,2,17,0.0,0.0,0.8966661917565314,87,1.0,0,0,0,0
191," herbata cukier napoje kalorie Siemka, chciałem przerzucić się z woda cola zero na woda coś bardziej zdrowego, i teraz pytanie: Czym można zastąpić cole zero jako jakieś urozmaicenie od picia wody? Zależy mi, żeby zminimalizować możliwość próchnicy żeby miało jakoś mało kalorii, bo próbuje zrzucić kilka kg. Czy cokolwiek oprócz woda herbata zalicza się do tej kategorii? Jakich produktów unikać kompletnie? Wszelkiego rodzaju soki owocowe i wszystko inne co ma cukier? Jeżeli są tu jacyś herbaciani bogowie to możecie się wypowiedzieć jakie herbaty polecacie, najlepiej jakieś niedrogie, skąd zamawiacie, czy takie herbaciane hobby jest bardzo kasochłonne itd",herbata cukier napój kaloria Siemek chcieć przerzucić woda cola zero woda zdrowy pytanie czym zastąpić cola zero jakieś urozmaicenie picie woda zależeć zminimalizować możliwość próchnica mieć kaloria próbować zrzucić kg oprócz woda herbata zaliczać kategoria produkt unikać kompletnie wszelkiego rodzaj sok owocowy mieć cukier jacyś herbaciany bóg móc wypowiedzieć herbata polecać jakieś drogi zamawiać herbaciany hobby kasochłonne itd,2,0,1,0,0,0,0,3,32,0.0,0.0,0.8698272893280712,111,0.3333333333333335,0,0,0,0
192," Siema chłopy potrzebuję porady. Pracuję jako magazynier techniczny w firmie zajmujacej się mięsem. Do zakładu przyjeżdżają kurczaki,gęsi oraz indyki i właśnie o indyki się rozchodzi. Od małego mam taką przypadłość że jak byłem w otoczeniu 20m od przejeżdżającego transportu indyków to od razu zbierało mi się na bełta z innymi rodzajami zwierząt tak nie mam. Pytam czy ktoś ma taki sam problem lub wie jak sobie z nim poradzić bo zarobki są naprawdę fajne jak i profity i chce tu pracować zwłaszcza że w miejscu zamieszkania lepszej roboty nie znajdę a też muszę pracować w moim mieście bo mam chorą mamę której sporo muszę pomagać a wpadłem też w delikatne długi więc bezrobotny być nie mogę . Magazyn znajduje się około 200m od miejsca rozładunku ale idąc na stołówkę czy też kierując się do wejścia wyjścia muszę przejść obok tej sekcji a nie chce co chwila rzygać jak gdzieś idę bo to zwykle marnowanie posiłku Wierzę że mi pomożecie chłopy ",siema chłop potrzebować porada pracować magazynier techniczny firma zajmujacej mięso zakład przyjeżdżać kurczak gęś indyk indyk rozchodzić mały mieć taką przypadłość otoczenie m przejeżdżający transport indyk zbierać bełt rodzaj zwierzę mieć pytać mieć problem wiedzieć poradzić zarobek naprawdę fajny profit chcieć pracować zwłaszcza miejsce zamieszkanie dobry robota znaleźć musić pracować miasto mieć chory mama sporo musić pomagać wpaść delikatny długi bezrobotny móc magazyn znajdywać m miejsce rozładunek iść stołówka kierować wejście wyjście musić przejść sekcja chcieć chwila rzygać iść zwykle marnowanie posiłek wierzyć pomóc chłop,2,0,8,0,0,2,0,12,29,0.0,0.0,0.8992438150888331,169,0.6666666666666667,0,0,0,0
193," studia praktyki Jest tu może ktoś, kto studiuje studiował niestacjoranie, miał stałą pracę już wcześniej (umowa o pracę) i musiał odbyć praktyki? W jaki sposób to wygląda jeśli moja obecna praca nie jest związana z kierunkiem studiów?",studium praktyka móc studiować studiować niestacjoranie mieć stały praca wcześnie umowa praca musieć odbyć praktyka wyglądać obecny praca związana kierunek studium,3,0,0,0,0,0,0,3,18,0.0,0.0,0.7641407926367861,44,1.0,0,0,0,0
194," Panowie, pisze to z kanapy, po tym jak w nocy kobieta wyrzuciła mnie z łóżka. Powód? Oczywiście chrapanie xD popularny sposób czyli leżenie na boku zawodzi. Nie ukrywam, że jest to uciążliwe, lądować co wieczór na kanapie xD Będę wdzięczny za każdy protip, wskazówkę czy inne czary mary. Wiem że czeka mnie operacja przegrody, ale do tego czasu chciałbym ograniczyć mojej lubej nieprzespanych nocy. W końcu kto by chciał spać z odpaloną kosiarką",pisać kanapa noc kobieta wyrzucić łóżko powód oczywiście chrapanie xd popularny leżenie bok zawodzić ukrywać uciążliwy lądować wieczór kanapa xd wdzięczny protip wskazówka czara mara wiedzieć czekać operacja przegroda czas chcieć ograniczyć mojej luba nieprzespany noc koniec chcieć spać odpaloną kosiarka,16,0,12,55,0,0,0,85,78,0.0,0.0,0.9220176281771137,85,0.7176470588235295,0,1,0,0
195," Siemanko, pytam tutaj może ktos będzie umiał pomoc Sytuacja z dowodem osobistym. Pierwszy zagubiony, zrobiony drugi i teraz ten drugi zgubiony a pierwszy znalazłem Teraz pytanie czy ten pierwszy dowód jest jakoś używalny? Bardziej chodzi mi czy np. Na promie do Szwecji sprawdzają jego ważność w jakimś systemie czy tylko jako potwierdzenie tożsamości. Płynę do Szwecji w poniedziałek i nie chce nieprzyjemnej sytuacji. Dowód w żaden sposób nie jest uszkodzony oraz ma ważne daty. Pozdro ",siemanko pytać umieć pomoc sytuacja dowód osobisty pierwszy zagubiony zrobiony drugi drugi zgubiony pierwszy znaleźć pytanie pierwszy dowód używalny chodzić np prom Szwecja sprawdzać ważność jakimś systema potwierdzenie tożsamość płynąć Szwecja poniedziałek chcieć przyjemny sytuacja dowód uszkodzony mieć ważny data pozdro,0,0,0,4,0,0,0,4,10,0.0,0.0,0.8372865121882872,84,1.0,0,0,0,0
196," Siema, jak sobie radzicie z depresją sezonową? Co roku mniej więcej na przestrzeni października i listopada zaczyna mnie brać straszny smutek. brak jakiejkolwiek motywacji do działania i taka generalna niechęć do życia.",siema radzić depresja sezonowy rok przestrzeń październik listopad zaczynać bracić straszny smutek brak jakiejkolwiek motywacja działanie generalny niechęć życie,23,0,14,0,0,0,0,38,50,0.0,0.0,0.8092229633932359,37,0.26315789473684204,0,0,0,0
197," Siema panowie, lipe odjebałem XD Zgubiłem paczkę fajek i stwierdziłem, że chuj z nią. Okazało się że mi się wyprała z czarnymi ubraniami XD Wszystko jest w tytoniu i tych takich włoskach z filtra. Ma ktoś patent jak to wyczyścić?",siema lipe odjebać xd zgubić paczka fajka stwierdzić chuj okazać wyprać czarny ubranie xd tytoń włosek filtr mieć patent wyczyścić,10,0,36,15,0,0,0,67,26,0.0,0.0,0.8885727102531974,46,0.07462686567164178,0,1,0,0
198," Siemka panowie Miał ktoś z was zabieg stomatologiczny Licówki? Możecie się wypowiedzieć co o tym sądzicie Jeżeli macie jakieś zdjęcia przed po, info ile kosztowało, jak się czuliście itd to z chęcią poczytam. Miałem w chuj rozjebane zęby ze względu braku zwracania uwagi na mycie zębów w dzieciństwie, po iluś leczeniach kanałowych i Xdziesięcu wizytach u dentysty już stan jest w miarę ok, ale dalej nie wygląda to apetycznie mimo dbania o nie.",Siemek mieć zabieg stomatologiczny licówki móc wypowiedzieć sądzić mieć jakieś zdjęcie info kosztować czuć itd chęć poczytać mieć chuj rozjebane ząb wzgląd brak zwracania uwaga myto ząb dzieciństwo iluś leczenie kanałowy xdziesięcu wizyta dentysta stan miara wyglądać apetycznie dbanie,1,0,0,0,0,0,0,1,16,0.5,0.5,0.8843917688855183,81,1.0,0,0,0,0
199," Witam panowie Powoli wychodze ze zobowiązań finansowych, lecz zostaje mi zobowiazanie pożyczkowe. Nie będę w stanie zapłacić kwoty w wyznaczonym terminie Miał ktoś z was może doczynienia z taką sprawą i jak sprawa się rozwiązała ?",witać powoli wychodze zobowiązanie finansowy zostawać zobowiazanie pożyczkowy stań zapłacić kwota wyznaczonym termin mieć móc doczynienia taką sprawa sprawa rozwiązać,1,0,0,0,0,1,0,2,13,0.0,0.0,0.8481306249199715,39,0.0,0,0,0,0
200," Siema wszystkim.Rzuciłem jedną pracę bo miałem dogadaną drugą ale znajomy sie na mnie wyjebał i dopiero może mnie wziąć za 3 miesiące.Poszukuję pracy na teraz i zastanawiałem się nad Boltem.Wiem że temat wałkowany wielokrotnie ale może coś sie zmieniło w przeciągu kilku miesięcy.Mieszkam w Białymstoku i jest sporo ofert z Bolta gdzie obiecują 4.5k6k miesięcznie.Tam dają auto,klimatyzacje i w ogóle cudawianki.Jak z tym jest realnie?Idzie wyciągnąć tyle ile obiecują?Jaki jest wymiar godzin?I najważniejsze czy cwaniaczą aby przyciąć na tobie każdą możliwą złotówkę. Pies z korwinem korwin z psem dla atencji",siema rzucić praca mieć dogadaną drugi znajomy wyjebać dopiero móc wziąć miesiąc poszukiwać praca zastanawiać Bolt wiedzieć temat wałkowany wielokrotnie zmienić przeciąg miesiąc mieszkać Białystok sporo oferta Bolt obiecywać miesięcznie dawać auto klimatyzacja ogół cudawianki realnie iść wyciągnąć tyle obiecywać wymiar godzina ważny cwaniaczą przyciąć każdą możliwy złotówka pies korwinem korwin pies atencja,5,0,1,0,0,0,0,6,3,0.0,0.0,0.8865023862215243,114,0.6666666666666667,0,0,0,0
201," Cześć, ogólnie to zmagam się z pewnym problemem i mam nadzieję, że jak wygadam się tutaj to zrobi mi się lepiej i uzyskam jakąś pomoc. Mianowicie to jestem ze swoją dziewczyną już 1,5 roku a od miesiąca razem mieszkamy z powodu studiów. Ostatnio w naszej relacji zaczęło brakować intymności i namiętności. Gdy zaczynaliśmy jakieś zbliżenia między sobą to oboje byliśmy w stanie robić to po 35 razy na każdym spotkaniu. Miałem dużą satysfakcję ze swojego życia seksualnego i nie miałem na co narzekać. Problem zaczął się pół roku temu. Zauważyłem, że moja dziewczyna ma dużo słabszą ochotę na jakiekolwiek zbliżenia ze mną. Większość sytuacji gdzie próbowałem coś zainicjować kończyła się tym że mówiła żebym przestał albo nie dzisiaj itp. Stosunki raz na tydzień lub na 2 tygodnie zaczęły być normą. Zauważyłem również, ze dużo trudniej jest mi ją podniecić. Sprowadziło się to do tego, że zacząłem szukać problemu w sobie i zastanawiałem się co dokładnie robie źle. Po 56 miesiącach takiej chłodniejszej sytuacji dostrzegłem, że ten problem zaczął występować też u mnie. Zauważyłem, że moja dziewczyna mnie coraz mniej podnieca, a mój temperament seksualny znacznie spadł. Są serie dni, gdzie nawet nie myśle o żadnych zbliżeniach. Tak jak kiedyś byliśmy w stanie uprawiać seks 5 razy dziennie tak teraz po jednym razie mam dość i nie czerpie z tego przyjemności takiej jak kiedyś. Poniekąd mnie to męczy. Nie jestem jakimś seksoholikiem albo zboczeńcem ale zmiana jest dla mnie dość istotna i odczuwalna i dość sporo o tym myśle, bo moim zdaniem to jednak dość ważny aspekt w związku. Dodam, że rozmawiałem już o tym z dziewczyną kilka razy ale tylko na rozmowach się kończy. Rozpisałem się ale mam nadzieje że pomożecie .",cześć ogólnie zmagać pewnym problem mieć nadzieja wygadać zrobić uzyskać jakąś pomoc mianowicie swoją dziewczyna rok miesiąc razem mieszkać powód studium ostatnio naszej relacja zacząć brakować intymność namiętność zaczynać jakieś zbliżenie oba stań robić każdym spotkanie mieć duży satysfakcja swojego życie seksualny mieć narzekać problem zacząć pół rok zauważyć dziewczyna mieć słaby ochota jakikolwiek zbliżenie większość sytuacja próbować zainicjować kończyć mówić żebym przestać itp stosunek tydzień tydzień zacząć norma zauważyć trudno podniecić sprowadzić zacząć szukać problem zastanawiać dokładnie robie źle miesiąc takiej chłodny sytuacja dostrzec problem zacząć występować zauważyć dziewczyna podniecać temperament seksualny znacznie spaść seria dzień myśle zbliżenie kiedyś stań uprawiać seks dziennie mieć czerpać przyjemność takiej kiedyś poniekąd męczyć jakimś seksoholik zboczeniec zmiana istotny odczuwalny sporo myśle zdanie ważny aspekt związek dodać rozmawiać dziewczyna rozmowy kończyć rozpisać mieć nadzieja pomóc,4,0,10,0,0,3,0,18,34,0.0,0.0,0.9207613309194502,312,0.4444444444444444,0,0,0,0
202," Witam panów, mam pytanie odnośnie Uber eats, jak wygląda praca (z mojej strony byłoby to dorabianie w weekendy), stawka, czym najlepiej rozwozić, jakieś protipy na start. Kraków bez prawka. Dzięki i pozdrawiam ",witać mieć pytanie odnośnie uber eats wyglądać praca mojej strona byłoby dorabianie weekend stawka czym rozwozić jakieś protipy start Kraka prawko dzięki pozdrawiać,2,0,0,0,0,0,0,2,9,0.0,0.0,0.8189518886434647,42,1.0,0,0,0,0
